colour	x	xend	y	yend	showSelectedlegendcolour	clickSelects	showSelected1
#F8766D	0	0.984807753012208	1	-0.17364817766693	negative	Bacillus, Luteibacter	0.1
#F8766D	0.17364817766693	0.984807753012208	0.984807753012208	-0.17364817766693	negative	Bradyrhizobium, Luteibacter	0.1
#00BFC4	0.342020143325669	0.984807753012208	0.939692620785909	-0.17364817766693	positive	Burkholderia, Luteibacter	0.1
#00BFC4	0.642787609686539	0.984807753012208	0.766044443118978	-0.17364817766693	positive	Chitinophaga, Luteibacter	0.1
#F8766D	0.766044443118978	0.984807753012208	0.642787609686539	-0.17364817766693	negative	Flavobacterium, Luteibacter	0.1
#F8766D	0.866025403784439	0.984807753012208	0.5	-0.17364817766693	negative	Gp16, Luteibacter	0.1
#F8766D	0.939692620785908	0.984807753012208	0.342020143325669	-0.17364817766693	negative	Gp6, Luteibacter	0.1
#F8766D	0.984807753012208	0.984807753012208	0.17364817766693	-0.17364817766693	negative	Kaistia, Luteibacter	0.1
#00BFC4	1	0.984807753012208	6.12323399573677e-17	-0.17364817766693	positive	Labrys, Luteibacter	0.1
#F8766D	0.17364817766693	0.939692620785909	0.984807753012208	-0.342020143325669	negative	Bradyrhizobium, Mucilaginibacter	0.1
#00BFC4	0.5	0.939692620785909	0.866025403784439	-0.342020143325669	positive	Cellvibrio, Mucilaginibacter	0.1
#00BFC4	0.642787609686539	0.939692620785909	0.766044443118978	-0.342020143325669	positive	Chitinophaga, Mucilaginibacter	0.1
#00BFC4	0.766044443118978	0.939692620785909	0.642787609686539	-0.342020143325669	positive	Flavobacterium, Mucilaginibacter	0.1
#F8766D	0.866025403784439	0.939692620785909	0.5	-0.342020143325669	negative	Gp16, Mucilaginibacter	0.1
#F8766D	0.939692620785908	0.939692620785909	0.342020143325669	-0.342020143325669	negative	Gp6, Mucilaginibacter	0.1
#00BFC4	0.984807753012208	0.939692620785909	0.17364817766693	-0.342020143325669	positive	Kaistia, Mucilaginibacter	0.1
#00BFC4	1	0.939692620785909	6.12323399573677e-17	-0.342020143325669	positive	Labrys, Mucilaginibacter	0.1
#00BFC4	0.984807753012208	0.939692620785909	-0.17364817766693	-0.342020143325669	positive	Luteibacter, Mucilaginibacter	0.1
#00BFC4	0	0.866025403784439	1	-0.5	positive	Bacillus, Mycobacterium	0.1
#F8766D	0.17364817766693	0.866025403784439	0.984807753012208	-0.5	negative	Bradyrhizobium, Mycobacterium	0.1
#F8766D	0.342020143325669	0.866025403784439	0.939692620785909	-0.5	negative	Burkholderia, Mycobacterium	0.1
#00BFC4	0.5	0.866025403784439	0.866025403784439	-0.5	positive	Cellvibrio, Mycobacterium	0.1
#00BFC4	0.766044443118978	0.866025403784439	0.642787609686539	-0.5	positive	Flavobacterium, Mycobacterium	0.1
#F8766D	0.866025403784439	0.866025403784439	0.5	-0.5	negative	Gp16, Mycobacterium	0.1
#F8766D	0.939692620785908	0.866025403784439	0.342020143325669	-0.5	negative	Gp6, Mycobacterium	0.1
#00BFC4	0.984807753012208	0.866025403784439	0.17364817766693	-0.5	positive	Kaistia, Mycobacterium	0.1
#00BFC4	1	0.866025403784439	6.12323399573677e-17	-0.5	positive	Labrys, Mycobacterium	0.1
#F8766D	0.984807753012208	0.866025403784439	-0.17364817766693	-0.5	negative	Luteibacter, Mycobacterium	0.1
#00BFC4	0	0.766044443118978	1	-0.642787609686539	positive	Bacillus, Paenibacillus	0.1
#F8766D	0.17364817766693	0.766044443118978	0.984807753012208	-0.642787609686539	negative	Bradyrhizobium, Paenibacillus	0.1
#F8766D	0.342020143325669	0.766044443118978	0.939692620785909	-0.642787609686539	negative	Burkholderia, Paenibacillus	0.1
#00BFC4	0.5	0.766044443118978	0.866025403784439	-0.642787609686539	positive	Cellvibrio, Paenibacillus	0.1
#00BFC4	0.642787609686539	0.766044443118978	0.766044443118978	-0.642787609686539	positive	Chitinophaga, Paenibacillus	0.1
#00BFC4	0.766044443118978	0.766044443118978	0.642787609686539	-0.642787609686539	positive	Flavobacterium, Paenibacillus	0.1
#F8766D	0.866025403784439	0.766044443118978	0.5	-0.642787609686539	negative	Gp16, Paenibacillus	0.1
#F8766D	0.939692620785908	0.766044443118978	0.342020143325669	-0.642787609686539	negative	Gp6, Paenibacillus	0.1
#00BFC4	0.984807753012208	0.766044443118978	0.17364817766693	-0.642787609686539	positive	Kaistia, Paenibacillus	0.1
#F8766D	0.984807753012208	0.766044443118978	-0.17364817766693	-0.642787609686539	negative	Luteibacter, Paenibacillus	0.1
#00BFC4	0.939692620785909	0.766044443118978	-0.342020143325669	-0.642787609686539	positive	Mucilaginibacter, Paenibacillus	0.1
#00BFC4	0.866025403784439	0.766044443118978	-0.5	-0.642787609686539	positive	Mycobacterium, Paenibacillus	0.1
#F8766D	0.17364817766693	0.64278760968654	0.984807753012208	-0.766044443118978	negative	Bradyrhizobium, Pedobacter	0.1
#F8766D	0.342020143325669	0.64278760968654	0.939692620785909	-0.766044443118978	negative	Burkholderia, Pedobacter	0.1
#00BFC4	0.5	0.64278760968654	0.866025403784439	-0.766044443118978	positive	Cellvibrio, Pedobacter	0.1
#00BFC4	0.642787609686539	0.64278760968654	0.766044443118978	-0.766044443118978	positive	Chitinophaga, Pedobacter	0.1
#00BFC4	0.766044443118978	0.64278760968654	0.642787609686539	-0.766044443118978	positive	Flavobacterium, Pedobacter	0.1
#F8766D	0.866025403784439	0.64278760968654	0.5	-0.766044443118978	negative	Gp16, Pedobacter	0.1
#F8766D	0.939692620785908	0.64278760968654	0.342020143325669	-0.766044443118978	negative	Gp6, Pedobacter	0.1
#00BFC4	0.984807753012208	0.64278760968654	0.17364817766693	-0.766044443118978	positive	Kaistia, Pedobacter	0.1
#00BFC4	1	0.64278760968654	6.12323399573677e-17	-0.766044443118978	positive	Labrys, Pedobacter	0.1
#00BFC4	0.984807753012208	0.64278760968654	-0.17364817766693	-0.766044443118978	positive	Luteibacter, Pedobacter	0.1
#00BFC4	0.939692620785909	0.64278760968654	-0.342020143325669	-0.766044443118978	positive	Mucilaginibacter, Pedobacter	0.1
#00BFC4	0.866025403784439	0.64278760968654	-0.5	-0.766044443118978	positive	Mycobacterium, Pedobacter	0.1
#00BFC4	0.766044443118978	0.64278760968654	-0.642787609686539	-0.766044443118978	positive	Paenibacillus, Pedobacter	0.1
#F8766D	0	0.5	1	-0.866025403784439	negative	Bacillus, Pseudomonas	0.1
#F8766D	0.17364817766693	0.5	0.984807753012208	-0.866025403784439	negative	Bradyrhizobium, Pseudomonas	0.1
#00BFC4	0.342020143325669	0.5	0.939692620785909	-0.866025403784439	positive	Burkholderia, Pseudomonas	0.1
#00BFC4	0.5	0.5	0.866025403784439	-0.866025403784439	positive	Cellvibrio, Pseudomonas	0.1
#00BFC4	0.642787609686539	0.5	0.766044443118978	-0.866025403784439	positive	Chitinophaga, Pseudomonas	0.1
#00BFC4	0.766044443118978	0.5	0.642787609686539	-0.866025403784439	positive	Flavobacterium, Pseudomonas	0.1
#F8766D	0.866025403784439	0.5	0.5	-0.866025403784439	negative	Gp16, Pseudomonas	0.1
#F8766D	0.939692620785908	0.5	0.342020143325669	-0.866025403784439	negative	Gp6, Pseudomonas	0.1
#00BFC4	0.984807753012208	0.5	0.17364817766693	-0.866025403784439	positive	Kaistia, Pseudomonas	0.1
#00BFC4	1	0.5	6.12323399573677e-17	-0.866025403784439	positive	Labrys, Pseudomonas	0.1
#00BFC4	0.984807753012208	0.5	-0.17364817766693	-0.866025403784439	positive	Luteibacter, Pseudomonas	0.1
#00BFC4	0.939692620785909	0.5	-0.342020143325669	-0.866025403784439	positive	Mucilaginibacter, Pseudomonas	0.1
#F8766D	0.866025403784439	0.5	-0.5	-0.866025403784439	negative	Mycobacterium, Pseudomonas	0.1
#00BFC4	0.766044443118978	0.5	-0.642787609686539	-0.866025403784439	positive	Paenibacillus, Pseudomonas	0.1
#00BFC4	0.64278760968654	0.5	-0.766044443118978	-0.866025403784439	positive	Pedobacter, Pseudomonas	0.1
#F8766D	0	0.342020143325669	1	-0.939692620785908	negative	Bacillus, Rhizobium	0.1
#F8766D	0.17364817766693	0.342020143325669	0.984807753012208	-0.939692620785908	negative	Bradyrhizobium, Rhizobium	0.1
#00BFC4	0.342020143325669	0.342020143325669	0.939692620785909	-0.939692620785908	positive	Burkholderia, Rhizobium	0.1
#00BFC4	0.5	0.342020143325669	0.866025403784439	-0.939692620785908	positive	Cellvibrio, Rhizobium	0.1
#00BFC4	0.642787609686539	0.342020143325669	0.766044443118978	-0.939692620785908	positive	Chitinophaga, Rhizobium	0.1
#00BFC4	0.766044443118978	0.342020143325669	0.642787609686539	-0.939692620785908	positive	Flavobacterium, Rhizobium	0.1
#F8766D	0.866025403784439	0.342020143325669	0.5	-0.939692620785908	negative	Gp16, Rhizobium	0.1
#F8766D	0.939692620785908	0.342020143325669	0.342020143325669	-0.939692620785908	negative	Gp6, Rhizobium	0.1
#00BFC4	0.984807753012208	0.342020143325669	0.17364817766693	-0.939692620785908	positive	Kaistia, Rhizobium	0.1
#00BFC4	1	0.342020143325669	6.12323399573677e-17	-0.939692620785908	positive	Labrys, Rhizobium	0.1
#00BFC4	0.984807753012208	0.342020143325669	-0.17364817766693	-0.939692620785908	positive	Luteibacter, Rhizobium	0.1
#00BFC4	0.939692620785909	0.342020143325669	-0.342020143325669	-0.939692620785908	positive	Mucilaginibacter, Rhizobium	0.1
#00BFC4	0.766044443118978	0.342020143325669	-0.642787609686539	-0.939692620785908	positive	Paenibacillus, Rhizobium	0.1
#00BFC4	0.64278760968654	0.342020143325669	-0.766044443118978	-0.939692620785908	positive	Pedobacter, Rhizobium	0.1
#00BFC4	0.5	0.342020143325669	-0.866025403784439	-0.939692620785908	positive	Pseudomonas, Rhizobium	0.1
#00BFC4	0	0.17364817766693	1	-0.984807753012208	positive	Bacillus, Spartobacteria_genera_incertae_sedis	0.1
#00BFC4	0.17364817766693	0.17364817766693	0.984807753012208	-0.984807753012208	positive	Bradyrhizobium, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.342020143325669	0.17364817766693	0.939692620785909	-0.984807753012208	negative	Burkholderia, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.5	0.17364817766693	0.866025403784439	-0.984807753012208	negative	Cellvibrio, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.642787609686539	0.17364817766693	0.766044443118978	-0.984807753012208	negative	Chitinophaga, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.766044443118978	0.17364817766693	0.642787609686539	-0.984807753012208	negative	Flavobacterium, Spartobacteria_genera_incertae_sedis	0.1
#00BFC4	0.866025403784439	0.17364817766693	0.5	-0.984807753012208	positive	Gp16, Spartobacteria_genera_incertae_sedis	0.1
#00BFC4	0.939692620785908	0.17364817766693	0.342020143325669	-0.984807753012208	positive	Gp6, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.984807753012208	0.17364817766693	0.17364817766693	-0.984807753012208	negative	Kaistia, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	1	0.17364817766693	6.12323399573677e-17	-0.984807753012208	negative	Labrys, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.984807753012208	0.17364817766693	-0.17364817766693	-0.984807753012208	negative	Luteibacter, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.939692620785909	0.17364817766693	-0.342020143325669	-0.984807753012208	negative	Mucilaginibacter, Spartobacteria_genera_incertae_sedis	0.1
#00BFC4	0.866025403784439	0.17364817766693	-0.5	-0.984807753012208	positive	Mycobacterium, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.766044443118978	0.17364817766693	-0.642787609686539	-0.984807753012208	negative	Paenibacillus, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.64278760968654	0.17364817766693	-0.766044443118978	-0.984807753012208	negative	Pedobacter, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.5	0.17364817766693	-0.866025403784439	-0.984807753012208	negative	Pseudomonas, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0.342020143325669	0.17364817766693	-0.939692620785908	-0.984807753012208	negative	Rhizobium, Spartobacteria_genera_incertae_sedis	0.1
#F8766D	0	1.22464679914735e-16	1	-1	negative	Bacillus, Sphingomonas	0.1
#F8766D	0.17364817766693	1.22464679914735e-16	0.984807753012208	-1	negative	Bradyrhizobium, Sphingomonas	0.1
#00BFC4	0.342020143325669	1.22464679914735e-16	0.939692620785909	-1	positive	Burkholderia, Sphingomonas	0.1
#F8766D	0.5	1.22464679914735e-16	0.866025403784439	-1	negative	Cellvibrio, Sphingomonas	0.1
#00BFC4	0.642787609686539	1.22464679914735e-16	0.766044443118978	-1	positive	Chitinophaga, Sphingomonas	0.1
#F8766D	0.766044443118978	1.22464679914735e-16	0.642787609686539	-1	negative	Flavobacterium, Sphingomonas	0.1
#F8766D	0.866025403784439	1.22464679914735e-16	0.5	-1	negative	Gp16, Sphingomonas	0.1
#F8766D	0.939692620785908	1.22464679914735e-16	0.342020143325669	-1	negative	Gp6, Sphingomonas	0.1
#F8766D	0.984807753012208	1.22464679914735e-16	0.17364817766693	-1	negative	Kaistia, Sphingomonas	0.1
#00BFC4	0.984807753012208	1.22464679914735e-16	-0.17364817766693	-1	positive	Luteibacter, Sphingomonas	0.1
#00BFC4	0.939692620785909	1.22464679914735e-16	-0.342020143325669	-1	positive	Mucilaginibacter, Sphingomonas	0.1
#F8766D	0.866025403784439	1.22464679914735e-16	-0.5	-1	negative	Mycobacterium, Sphingomonas	0.1
#F8766D	0.766044443118978	1.22464679914735e-16	-0.642787609686539	-1	negative	Paenibacillus, Sphingomonas	0.1
#00BFC4	0.5	1.22464679914735e-16	-0.866025403784439	-1	positive	Pseudomonas, Sphingomonas	0.1
#00BFC4	0.342020143325669	1.22464679914735e-16	-0.939692620785908	-1	positive	Rhizobium, Sphingomonas	0.1
#F8766D	0.17364817766693	1.22464679914735e-16	-0.984807753012208	-1	negative	Spartobacteria_genera_incertae_sedis, Sphingomonas	0.1
#F8766D	0	-0.17364817766693	1	-0.984807753012208	negative	Bacillus, Absidia	0.1
#F8766D	0.766044443118978	-0.17364817766693	0.642787609686539	-0.984807753012208	negative	Flavobacterium, Absidia	0.1
#00BFC4	0.984807753012208	-0.17364817766693	0.17364817766693	-0.984807753012208	positive	Kaistia, Absidia	0.1
#F8766D	0.939692620785909	-0.17364817766693	-0.342020143325669	-0.984807753012208	negative	Mucilaginibacter, Absidia	0.1
#00BFC4	0.866025403784439	-0.17364817766693	-0.5	-0.984807753012208	positive	Mycobacterium, Absidia	0.1
#00BFC4	0.766044443118978	-0.17364817766693	-0.642787609686539	-0.984807753012208	positive	Paenibacillus, Absidia	0.1
#00BFC4	0.17364817766693	-0.342020143325669	0.984807753012208	-0.939692620785909	positive	Bradyrhizobium, Amphinema	0.1
#F8766D	0.5	-0.342020143325669	0.866025403784439	-0.939692620785909	negative	Cellvibrio, Amphinema	0.1
#F8766D	0.642787609686539	-0.342020143325669	0.766044443118978	-0.939692620785909	negative	Chitinophaga, Amphinema	0.1
#00BFC4	0.866025403784439	-0.342020143325669	0.5	-0.939692620785909	positive	Gp16, Amphinema	0.1
#00BFC4	0.939692620785908	-0.342020143325669	0.342020143325669	-0.939692620785909	positive	Gp6, Amphinema	0.1
#F8766D	0.984807753012208	-0.342020143325669	0.17364817766693	-0.939692620785909	negative	Kaistia, Amphinema	0.1
#F8766D	1	-0.342020143325669	6.12323399573677e-17	-0.939692620785909	negative	Labrys, Amphinema	0.1
#F8766D	0.984807753012208	-0.342020143325669	-0.17364817766693	-0.939692620785909	negative	Luteibacter, Amphinema	0.1
#F8766D	0.939692620785909	-0.342020143325669	-0.342020143325669	-0.939692620785909	negative	Mucilaginibacter, Amphinema	0.1
#F8766D	0.766044443118978	-0.342020143325669	-0.642787609686539	-0.939692620785909	negative	Paenibacillus, Amphinema	0.1
#F8766D	0.64278760968654	-0.342020143325669	-0.766044443118978	-0.939692620785909	negative	Pedobacter, Amphinema	0.1
#F8766D	0.5	-0.342020143325669	-0.866025403784439	-0.939692620785909	negative	Pseudomonas, Amphinema	0.1
#F8766D	0.342020143325669	-0.342020143325669	-0.939692620785908	-0.939692620785909	negative	Rhizobium, Amphinema	0.1
#00BFC4	0.17364817766693	-0.342020143325669	-0.984807753012208	-0.939692620785909	positive	Spartobacteria_genera_incertae_sedis, Amphinema	0.1
#F8766D	1.22464679914735e-16	-0.342020143325669	-1	-0.939692620785909	negative	Sphingomonas, Amphinema	0.1
#F8766D	-0.17364817766693	-0.342020143325669	-0.984807753012208	-0.939692620785909	negative	Absidia, Amphinema	0.1
#00BFC4	0.17364817766693	-0.5	0.984807753012208	-0.866025403784439	positive	Bradyrhizobium, Cenococcum	0.1
#F8766D	0.5	-0.5	0.866025403784439	-0.866025403784439	negative	Cellvibrio, Cenococcum	0.1
#F8766D	0.642787609686539	-0.5	0.766044443118978	-0.866025403784439	negative	Chitinophaga, Cenococcum	0.1
#F8766D	0.766044443118978	-0.5	0.642787609686539	-0.866025403784439	negative	Flavobacterium, Cenococcum	0.1
#00BFC4	0.866025403784439	-0.5	0.5	-0.866025403784439	positive	Gp16, Cenococcum	0.1
#00BFC4	0.939692620785908	-0.5	0.342020143325669	-0.866025403784439	positive	Gp6, Cenococcum	0.1
#F8766D	0.984807753012208	-0.5	0.17364817766693	-0.866025403784439	negative	Kaistia, Cenococcum	0.1
#F8766D	1	-0.5	6.12323399573677e-17	-0.866025403784439	negative	Labrys, Cenococcum	0.1
#F8766D	0.984807753012208	-0.5	-0.17364817766693	-0.866025403784439	negative	Luteibacter, Cenococcum	0.1
#F8766D	0.939692620785909	-0.5	-0.342020143325669	-0.866025403784439	negative	Mucilaginibacter, Cenococcum	0.1
#F8766D	0.866025403784439	-0.5	-0.5	-0.866025403784439	negative	Mycobacterium, Cenococcum	0.1
#F8766D	0.766044443118978	-0.5	-0.642787609686539	-0.866025403784439	negative	Paenibacillus, Cenococcum	0.1
#F8766D	0.64278760968654	-0.5	-0.766044443118978	-0.866025403784439	negative	Pedobacter, Cenococcum	0.1
#F8766D	0.5	-0.5	-0.866025403784439	-0.866025403784439	negative	Pseudomonas, Cenococcum	0.1
#F8766D	0.342020143325669	-0.5	-0.939692620785908	-0.866025403784439	negative	Rhizobium, Cenococcum	0.1
#00BFC4	0.17364817766693	-0.5	-0.984807753012208	-0.866025403784439	positive	Spartobacteria_genera_incertae_sedis, Cenococcum	0.1
#F8766D	1.22464679914735e-16	-0.5	-1	-0.866025403784439	negative	Sphingomonas, Cenococcum	0.1
#F8766D	-0.17364817766693	-0.5	-0.984807753012208	-0.866025403784439	negative	Absidia, Cenococcum	0.1
#00BFC4	-0.342020143325669	-0.5	-0.939692620785909	-0.866025403784439	positive	Amphinema, Cenococcum	0.1
#F8766D	0	-0.642787609686539	1	-0.766044443118978	negative	Bacillus, Chaetomium	0.1
#F8766D	0.17364817766693	-0.642787609686539	0.984807753012208	-0.766044443118978	negative	Bradyrhizobium, Chaetomium	0.1
#F8766D	0.342020143325669	-0.642787609686539	0.939692620785909	-0.766044443118978	negative	Burkholderia, Chaetomium	0.1
#00BFC4	0.5	-0.642787609686539	0.866025403784439	-0.766044443118978	positive	Cellvibrio, Chaetomium	0.1
#00BFC4	0.642787609686539	-0.642787609686539	0.766044443118978	-0.766044443118978	positive	Chitinophaga, Chaetomium	0.1
#00BFC4	0.766044443118978	-0.642787609686539	0.642787609686539	-0.766044443118978	positive	Flavobacterium, Chaetomium	0.1
#F8766D	0.866025403784439	-0.642787609686539	0.5	-0.766044443118978	negative	Gp16, Chaetomium	0.1
#F8766D	0.939692620785908	-0.642787609686539	0.342020143325669	-0.766044443118978	negative	Gp6, Chaetomium	0.1
#00BFC4	0.984807753012208	-0.642787609686539	0.17364817766693	-0.766044443118978	positive	Kaistia, Chaetomium	0.1
#00BFC4	1	-0.642787609686539	6.12323399573677e-17	-0.766044443118978	positive	Labrys, Chaetomium	0.1
#00BFC4	0.984807753012208	-0.642787609686539	-0.17364817766693	-0.766044443118978	positive	Luteibacter, Chaetomium	0.1
#00BFC4	0.939692620785909	-0.642787609686539	-0.342020143325669	-0.766044443118978	positive	Mucilaginibacter, Chaetomium	0.1
#00BFC4	0.866025403784439	-0.642787609686539	-0.5	-0.766044443118978	positive	Mycobacterium, Chaetomium	0.1
#00BFC4	0.766044443118978	-0.642787609686539	-0.642787609686539	-0.766044443118978	positive	Paenibacillus, Chaetomium	0.1
#00BFC4	0.64278760968654	-0.642787609686539	-0.766044443118978	-0.766044443118978	positive	Pedobacter, Chaetomium	0.1
#00BFC4	0.5	-0.642787609686539	-0.866025403784439	-0.766044443118978	positive	Pseudomonas, Chaetomium	0.1
#00BFC4	0.342020143325669	-0.642787609686539	-0.939692620785908	-0.766044443118978	positive	Rhizobium, Chaetomium	0.1
#F8766D	0.17364817766693	-0.642787609686539	-0.984807753012208	-0.766044443118978	negative	Spartobacteria_genera_incertae_sedis, Chaetomium	0.1
#F8766D	1.22464679914735e-16	-0.642787609686539	-1	-0.766044443118978	negative	Sphingomonas, Chaetomium	0.1
#00BFC4	-0.17364817766693	-0.642787609686539	-0.984807753012208	-0.766044443118978	positive	Absidia, Chaetomium	0.1
#F8766D	-0.342020143325669	-0.642787609686539	-0.939692620785909	-0.766044443118978	negative	Amphinema, Chaetomium	0.1
#F8766D	-0.5	-0.642787609686539	-0.866025403784439	-0.766044443118978	negative	Cenococcum, Chaetomium	0.1
#F8766D	0.17364817766693	-0.766044443118978	0.984807753012208	-0.64278760968654	negative	Bradyrhizobium, Cryptococcus	0.1
#00BFC4	0.342020143325669	-0.766044443118978	0.939692620785909	-0.64278760968654	positive	Burkholderia, Cryptococcus	0.1
#00BFC4	0.5	-0.766044443118978	0.866025403784439	-0.64278760968654	positive	Cellvibrio, Cryptococcus	0.1
#00BFC4	0.642787609686539	-0.766044443118978	0.766044443118978	-0.64278760968654	positive	Chitinophaga, Cryptococcus	0.1
#00BFC4	0.766044443118978	-0.766044443118978	0.642787609686539	-0.64278760968654	positive	Flavobacterium, Cryptococcus	0.1
#F8766D	0.866025403784439	-0.766044443118978	0.5	-0.64278760968654	negative	Gp16, Cryptococcus	0.1
#F8766D	0.939692620785908	-0.766044443118978	0.342020143325669	-0.64278760968654	negative	Gp6, Cryptococcus	0.1
#00BFC4	0.984807753012208	-0.766044443118978	0.17364817766693	-0.64278760968654	positive	Kaistia, Cryptococcus	0.1
#00BFC4	1	-0.766044443118978	6.12323399573677e-17	-0.64278760968654	positive	Labrys, Cryptococcus	0.1
#00BFC4	0.984807753012208	-0.766044443118978	-0.17364817766693	-0.64278760968654	positive	Luteibacter, Cryptococcus	0.1
#00BFC4	0.939692620785909	-0.766044443118978	-0.342020143325669	-0.64278760968654	positive	Mucilaginibacter, Cryptococcus	0.1
#00BFC4	0.866025403784439	-0.766044443118978	-0.5	-0.64278760968654	positive	Mycobacterium, Cryptococcus	0.1
#00BFC4	0.766044443118978	-0.766044443118978	-0.642787609686539	-0.64278760968654	positive	Paenibacillus, Cryptococcus	0.1
#00BFC4	0.64278760968654	-0.766044443118978	-0.766044443118978	-0.64278760968654	positive	Pedobacter, Cryptococcus	0.1
#00BFC4	0.5	-0.766044443118978	-0.866025403784439	-0.64278760968654	positive	Pseudomonas, Cryptococcus	0.1
#00BFC4	0.342020143325669	-0.766044443118978	-0.939692620785908	-0.64278760968654	positive	Rhizobium, Cryptococcus	0.1
#F8766D	0.17364817766693	-0.766044443118978	-0.984807753012208	-0.64278760968654	negative	Spartobacteria_genera_incertae_sedis, Cryptococcus	0.1
#00BFC4	1.22464679914735e-16	-0.766044443118978	-1	-0.64278760968654	positive	Sphingomonas, Cryptococcus	0.1
#F8766D	-0.342020143325669	-0.766044443118978	-0.939692620785909	-0.64278760968654	negative	Amphinema, Cryptococcus	0.1
#F8766D	-0.5	-0.766044443118978	-0.866025403784439	-0.64278760968654	negative	Cenococcum, Cryptococcus	0.1
#00BFC4	-0.642787609686539	-0.766044443118978	-0.766044443118978	-0.64278760968654	positive	Chaetomium, Cryptococcus	0.1
#00BFC4	0	-0.866025403784438	1	-0.5	positive	Bacillus, Inocybe	0.1
#00BFC4	0.17364817766693	-0.866025403784438	0.984807753012208	-0.5	positive	Bradyrhizobium, Inocybe	0.1
#F8766D	0.342020143325669	-0.866025403784438	0.939692620785909	-0.5	negative	Burkholderia, Inocybe	0.1
#F8766D	0.5	-0.866025403784438	0.866025403784439	-0.5	negative	Cellvibrio, Inocybe	0.1
#F8766D	0.642787609686539	-0.866025403784438	0.766044443118978	-0.5	negative	Chitinophaga, Inocybe	0.1
#F8766D	0.766044443118978	-0.866025403784438	0.642787609686539	-0.5	negative	Flavobacterium, Inocybe	0.1
#00BFC4	0.866025403784439	-0.866025403784438	0.5	-0.5	positive	Gp16, Inocybe	0.1
#00BFC4	0.939692620785908	-0.866025403784438	0.342020143325669	-0.5	positive	Gp6, Inocybe	0.1
#F8766D	0.984807753012208	-0.866025403784438	0.17364817766693	-0.5	negative	Kaistia, Inocybe	0.1
#F8766D	1	-0.866025403784438	6.12323399573677e-17	-0.5	negative	Labrys, Inocybe	0.1
#F8766D	0.984807753012208	-0.866025403784438	-0.17364817766693	-0.5	negative	Luteibacter, Inocybe	0.1
#F8766D	0.939692620785909	-0.866025403784438	-0.342020143325669	-0.5	negative	Mucilaginibacter, Inocybe	0.1
#F8766D	0.866025403784439	-0.866025403784438	-0.5	-0.5	negative	Mycobacterium, Inocybe	0.1
#F8766D	0.766044443118978	-0.866025403784438	-0.642787609686539	-0.5	negative	Paenibacillus, Inocybe	0.1
#F8766D	0.64278760968654	-0.866025403784438	-0.766044443118978	-0.5	negative	Pedobacter, Inocybe	0.1
#F8766D	0.5	-0.866025403784438	-0.866025403784439	-0.5	negative	Pseudomonas, Inocybe	0.1
#F8766D	0.342020143325669	-0.866025403784438	-0.939692620785908	-0.5	negative	Rhizobium, Inocybe	0.1
#00BFC4	0.17364817766693	-0.866025403784438	-0.984807753012208	-0.5	positive	Spartobacteria_genera_incertae_sedis, Inocybe	0.1
#F8766D	1.22464679914735e-16	-0.866025403784438	-1	-0.5	negative	Sphingomonas, Inocybe	0.1
#00BFC4	-0.342020143325669	-0.866025403784438	-0.939692620785909	-0.5	positive	Amphinema, Inocybe	0.1
#00BFC4	-0.5	-0.866025403784438	-0.866025403784439	-0.5	positive	Cenococcum, Inocybe	0.1
#F8766D	-0.642787609686539	-0.866025403784438	-0.766044443118978	-0.5	negative	Chaetomium, Inocybe	0.1
#F8766D	-0.766044443118978	-0.866025403784438	-0.64278760968654	-0.5	negative	Cryptococcus, Inocybe	0.1
#F8766D	0	-0.939692620785909	1	-0.342020143325669	negative	Bacillus, Metarhizium	0.1
#F8766D	0.17364817766693	-0.939692620785909	0.984807753012208	-0.342020143325669	negative	Bradyrhizobium, Metarhizium	0.1
#00BFC4	0.642787609686539	-0.939692620785909	0.766044443118978	-0.342020143325669	positive	Chitinophaga, Metarhizium	0.1
#F8766D	0.866025403784439	-0.939692620785909	0.5	-0.342020143325669	negative	Gp16, Metarhizium	0.1
#F8766D	0.939692620785908	-0.939692620785909	0.342020143325669	-0.342020143325669	negative	Gp6, Metarhizium	0.1
#00BFC4	0.984807753012208	-0.939692620785909	-0.17364817766693	-0.342020143325669	positive	Luteibacter, Metarhizium	0.1
#00BFC4	0.939692620785909	-0.939692620785909	-0.342020143325669	-0.342020143325669	positive	Mucilaginibacter, Metarhizium	0.1
#00BFC4	0.766044443118978	-0.939692620785909	-0.642787609686539	-0.342020143325669	positive	Paenibacillus, Metarhizium	0.1
#00BFC4	0.64278760968654	-0.939692620785909	-0.766044443118978	-0.342020143325669	positive	Pedobacter, Metarhizium	0.1
